address,latitude,longitude
부산광역시 해운대구 윗반송로51번길 186 1층,0,0
"부산광역시 부산진구 복지로85번길 11-9, 지하1층",0,0
부산광역시 기장군 일광로 68 ,0,0
부산광역시 동구 중앙대로 365 1층 상가(수정동),0,0
부산광역시 기장군 임랑해안길 31 ,0,0
"부산광역시 중구 자갈치로59번길 6, 102호",0,0
부산광역시 중구 자갈치로37번길 6 1층,0,0
"부산광역시 사하구 다대로227번길 37 동원3차아파트 제상가동1층 101호,102호",0,0
부산광역시 사하구 장림번영로 71 ,0,0
"부산광역시 사하구 장림번영로104번길 10, 1층 109호(장림동,장림역스마트더블유APT)",0,0
부산광역시 사하구 장림번영로 25(장림동),0,0
부산광역시 사하구 두송로26번길 60 1층,0,0
부산광역시 사하구 을숙도대로 570 ,0,0
"부산광역시 금정구 부산대학로64번안길 3 (장전동, 낙원원룸1층상가)",0,0
부산광역시 금정구 소정로 35(장전동),0,0
부산광역시 금정구 금강로347번길 1 1층 장전동,0,0
부산광역시 금정구 금정로 144 ,0,0
"부산광역시 금정구 장전온천천로 95,1층 (장전동)",0,0
부산광역시 금정구 금강로347번길 66 1층(장전동),0,0
부산광역시 해운대구 해운대로161번길 7 (재송동) ,0,0
"부산광역시 해운대구 해운대로123번길 21, 1층(재송동)",0,0
"부산광역시 해운대구 재반로 123 (재송동, 상록캐스빌)",0,0
부산광역시 동래구 금강로59번길 38 ,0,0
부산광역시 부산진구 전포대로189번길 30 몽뜨레 제1층 제101호,0,0
부산광역시 부산진구 전포대로122번길 13 (전포동),0,0
부산시 부산진구 전포대로 155번길 29 (전포동),0,0
부산광역시 부산진구 동성로15번길 37 1층 전체(전포동),0,0
부산광역시 부산진구 진남로356번길 86 전포화신아파트상가 지하1호,0,0
부산광역시 기장군 정관6로 5-20 A101호,0,0
"부산광역시 기장군 정관읍 방곡3로 20, 1층",0,0
부산광역시 기장군 정관중앙로 55 106호(골든스카이 O/T),0,0
부산광역시 기장군 정관읍 정관5로 75 ,0,0
부산광역시 기장군 정관면 정관읍 741-6 아카데미센터 b101102호,0,0
부산광역시 기장군 정관읍 가동길 20 ,0,0
부산광역시 기장군 정관면 785-17,0,0
부산광역시 기장군 정관면 정관3로 52(정관신도시 롯데캐슬),0,0
부산광역시 기장군 정관면 정관로 548{정관신도시 한진해로로),0,0
부산 기장군 정관읍 구연4로 8 ,0,0
부산광역시 북구 시랑로94번길 64 1층(세븐일레븐 부분),0,0
부산광역시 해운대구 세실로 174 (좌동) ,0,0
부산광역시 해운대구 해운대로 790 해운대대림아크로텔,0,0
부산광역시 해운대구 세실로69번길 11 1층코너[세븐일레븐 부분](좌동),0,0
