address,latitude,longitude
부산 금정구 금정로68번길15(장전3동 415-14),0,0
부산 금정구 부산대학로61(장전2동 400-60),0,0
"부산 금정구 금강로279번길97-13, 1층 (장전1동 54-1)",0,0
"부산 금정구 장전온천천로51, 1층 105호 (장전동 643-117, 테라스파크)",0,0
부산 서구 임시수도기념로9 (부민동2가 10-1),0,0
부산 서구 구덕로235 (부용동2가 16-16),0,0
부산 강서구 가락대로989 (범방동 17-7),0,0
부산 사하구 동매로9(하단1동 898-22),0,0
부산 사하구 을숙도대로873 (감천동 771-1),0,0
부산 강서구 명지새동네길2번길1(명지동 3212-1),0,0
부산 부산진구 냉정로214(개금1동 545-12),0,0
"부산 연제구 법원북로93, 상가동 1층, GS25 부산거제자이점 (거제동 1519)",0,0
부산 동래구 아시아드대로228번길8 (온천3동 1412-5),0,0
부산 남구 지게골로33-4 (문현동 365-13),0,0
부산 강서구 공항진입로42번길54 (대저2동 794),0,0
"부산 북구 시랑로132번길88 (구포동 870, 학생복지센터)",0,0
"부산 북구 시랑로132번길88, 중앙관 (구포동 870)",0,0
