index,address,latitude,longitude,cvs
1475,부산광역시 금정구 부산대학로 45-1,0,0,cu
1476,부산광역시 금정구 장전온천천로 48 ,0,0,cu
1477,부산광역시 금정구 온천장로 143,0,0,cu
1478,부산광역시 금정구 식물원로9번길 20 ,0,0,cu
1479,부산광역시 금정구 장전로 10,0,0,cu
1480,부산광역시 금정구 장전온천천로89번길 24 ,0,0,cu
1481,부산광역시 금정구 금강로279번길 2,0,0,cu
1482,부산광역시 금정구 부산대학로64번길 147 1층,0,0,cu
1483,부산광역시 금정구 장전온천천로 127 ,0,0,cu
1484,부산광역시 금정구 금강로 209,0,0,cu
1485,부산광역시 금정구 중앙대로 2120,0,0,cu
1486,부산광역시 금정구 개좌로 233,0,0,cu
1487,부산광역시 기장군 기장읍 차성로436번길 12,0,0,cu
1488,부산광역시 기장군 기장읍 교리 326-3번지,0,0,cu
1489,부산광역시 기장군 기장읍 대청로 45,0,0,cu
1490,부산광역시 기장군 기장읍 차성동로 163,0,0,cu
1491,부산광역시 기장군 기장읍 차성로249번길 9 ,0,0,cu
1492,부산광역시 기장군 기장읍 차성남로 58,0,0,cu
1493,부산광역시 기장군 기장읍 동부산관광9로 22 ,0,0,cu
1494,부산광역시 기장군 기장읍 연화1길 21 1층 101호,0,0,cu
1495,부산광역시 기장군 기장읍 기장해안로 108 에이원오션시티 ,0,0,cu
1496,부산광역시 기장군 기장읍 차성로321번길 15 월드파크빌 1층 101호,0,0,cu
1497,부산광역시 기장군 기장읍 차성서로 102,0,0,cu
1498,부산광역시 기장군 기장읍 소정안길 68 내리휴먼시아,0,0,cu
1499,부산광역시 기장군 기장읍 기장해안로 583,0,0,cu
1500,부산광역시 기장군 기장읍 차성로326번길 13,0,0,cu
1501,부산광역시 기장군 기장읍 차성동로 63,0,0,cu
1502,부산광역시 기장군 기장읍 연화리 486-3번지,0,0,cu
1503,부산광역시 기장군 일광면 일광로 609,0,0,cu
1504,부산광역시 기장군 일광면 해빛2로 24 일광동원비스타1차,0,0,cu
1505,부산광역시 기장군 일광면 해송1로 33,0,0,cu
1506,부산광역시 기장군 일광면 삼성리 781-4번지,0,0,cu
1507,부산광역시 기장군 해빛4로 1,0,0,cu
1508,부산광역시 기장군 일광면 해빛1로 62 1층 213동 102호,0,0,cu
1509,부산광역시 기장군 일광면 이화로 166,0,0,cu
1510,부산광역시 기장군 장안읍 해맞이로 432,0,0,cu
1511,부산광역시 기장군 장안읍 명례산단3로 13-64,0,0,cu
1512,부산광역시 기장군 장안읍 장안산단9로 123,0,0,cu
1513,부산광역시 기장군 장안읍 장안로 8 팔로스프라자,0,0,cu
1514,부산광역시 기장군 정관읍 산단2로 60 ,0,0,cu
1515,부산광역시 기장군 정관읍 구연방곡로 120,0,0,cu
1516,부산광역시 기장군 정관읍 산단1로 115,0,0,cu
1517,부산광역시 기장군 정관읍 정관3로 23,0,0,cu
1518,부산광역시 기장군 정관읍 산단4로 139,0,0,cu
1519,부산광역시 기장군 정관읍 모전1길 36,0,0,cu
1520,부산광역시 기장군 정관읍 방곡2로 7,0,0,cu
1521,부산광역시 기장군 정관읍 정관2로 40 ,0,0,cu
1522,부산광역시 기장군 정관읍 정관로 925,0,0,cu
1523,부산광역시 기장군 정관읍 정관6로 39 큐엠시네마 1층 116호,0,0,cu
1524,부산광역시 기장군 정관읍 정관로 350,0,0,cu
1525,부산광역시 기장군 정관읍 정관로 829,0,0,cu
1526,부산광역시 기장군 정관읍 구연4로 20,0,0,cu
1527,부산광역시 기장군 가동3로 2,0,0,cu
1528,부산광역시 기장군 정관읍 달산2길 23,0,0,cu
1529,부산광역시 기장군 정관읍 산단4로 160,0,0,cu
1530,부산광역시 기장군 철마면 여락송정로 322,0,0,cu
1531,부산광역시 기장군 철마면 고촌로 58,0,0,cu
1532,부산광역시 남구 북항로 147 ,0,0,cu
1533,부산광역시 남구 북항로 59,0,0,cu
1534,부산광역시 남구 양지골로 340 ,0,0,cu
1535,부산광역시 남구 수영로325번길 11,0,0,cu
1536,부산광역시 남구 수영로 309 경성대학교 ,0,0,cu
1537,부산광역시 남구 수영로 312,0,0,cu
1538,부산광역시 남구 용소로7번길 6,0,0,cu
1539,부산광역시 남구 수영로 159,0,0,cu
1540,부산광역시 남구 용소로7번길 112,0,0,cu
1541,부산광역시 남구 유엔로 121 갯마을횟집 1층,0,0,cu
1542,부산광역시 남구 수영로 294 대연동동일스위트,0,0,cu
1543,부산광역시 남구 유엔평화로4번길 74,0,0,cu
1544,부산광역시 남구 용소로8번길 48 ,0,0,cu
1545,부산광역시 남구 유엔로201번길 57,0,0,cu
1546,부산광역시 남구 황령대로319번가길 159,0,0,cu
1547,부산광역시 남구 유엔평화로 16,0,0,cu
1548,부산광역시 남구 수영로220번길 8,0,0,cu
1549,부산광역시 남구 황령대로319번길 26 ,0,0,cu
1550,부산광역시 남구 용소로13번길 72 머리사랑,0,0,cu
1551,부산광역시 남구 유엔로157번길 7,0,0,cu
1552,부산광역시 남구 진남로 18,0,0,cu
1553,부산광역시 남구 대연동 1160-33번지,0,0,cu
1554,부산광역시 남구 수영로266번길 69,0,0,cu
1555,부산광역시 남구 대연동 455-22번지 부경대힉교,0,0,cu
1556,부산광역시 남구 용소로 45,0,0,cu
1557,부산광역시 남구 용소로19번길 26,0,0,cu
1558,부산광역시 남구 진남로46번길 3 더샵월드타워,0,0,cu
1559,부산광역시 남구 수영로322번길 22,0,0,cu
1560,부산광역시 남구 유엔로201번길 41,0,0,cu
1561,부산광역시 남구 문현로 36-1 ,0,0,cu
1562,부산광역시 남구 고동골로78번길 64,0,0,cu
1563,부산광역시 남구 우암로 380,0,0,cu
1564,부산광역시 남구 고동골로 70 아우성책비디오 ,0,0,cu
1565,부산광역시 남구 전포대로20번길 15 ,0,0,cu
1566,부산광역시 남구 전포대로91번길 27,0,0,cu
1567,부산광역시 남구 진남로198번길 9-1 ,0,0,cu
1568,부산광역시 남구 문현금융로 40 부산국제금융센터 1층 A동 104호,0,0,cu
1569,부산광역시 남구 수영로39번길 29-14,0,0,cu
1570,부산광역시 남구 진남로 210,0,0,cu
1571,부산광역시 남구 신선로447번길 9,0,0,cu
1572,부산광역시 남구 신선로 428,0,0,cu
1573,부산광역시 남구 신선로 294 ,0,0,cu
1574,부산광역시 남구 오륙도로 85,0,0,cu
1575,부산광역시 남구 용호로 254,0,0,cu
1576,부산광역시 남구 동명로 108 원세탁할인마트 ,0,0,cu
1577,부산광역시 남구 용호로197번길 12,0,0,cu
1578,부산광역시 남구 용호로42번길 19,0,0,cu
1579,부산광역시 남구 용호로 216,0,0,cu
1580,부산광역시 남구 동명로 171 J할인마트,0,0,cu
1581,부산광역시 남구 용호로178번길 16,0,0,cu
1582,부산광역시 남구 분포로 115,0,0,cu
1583,부산광역시 남구 용호동 954번지외 3필지 더블유스퀘어,0,0,cu
1584,부산광역시 남구 유엔로 14,0,0,cu
1585,부산광역시 남구 우암로154번길 36-7 ,0,0,cu
1586,부산광역시 동구 자성로133번길 6,0,0,cu
1587,부산광역시 동구 중앙대로 539 ,0,0,cu
1588,부산광역시 동구 조방로 42번길 2,0,0,cu
1589,부산광역시 동구 범일로 97-1,0,0,cu
1590,부산광역시 동구 자성로116번길 2,0,0,cu
1591,부산광역시 동구 범일로 41,0,0,cu
1592,부산광역시 동구 범일로90번길 12-1,0,0,cu
1593,부산광역시 동구 조방로 14,0,0,cu
1594,부산광역시 동구 중앙대로 357 ,0,0,cu
1595,부산광역시 동구 망양로 836,0,0,cu
1596,부산광역시 동구 수정로 28-1 1층,0,0,cu
1597,부산광역시 동구 진성로 75-2,0,0,cu
1598,부산광역시 동구 홍곡로 47,0,0,cu
1599,부선광역시 동구 자성로 2,0,0,cu
1600,부산광역시 동구 진성로 36,0,0,cu
1601,부산광역시 동구 중앙대로 206,0,0,cu
1602,부산광역시 동구 중앙대로196번길 10,0,0,cu
1603,부산광역시 동구 충장대로 160 ,0,0,cu
1604,부산광역시 동구 중앙대로 209 ,0,0,cu
1605,부산광역시 동구 중앙대로 243-15,0,0,cu
1606,부산광역시 동구 중앙대로286번길 4,0,0,cu
1607,부산광역시 동구 중앙대로214번길 3-2,0,0,cu
1608,부산광역시 동구 망양로 608,0,0,cu
1609,부산광역시 동구 중앙대로196번길 6-14,0,0,cu
1610,부산광역시 동구 초량중로 73-1,0,0,cu
1611,부산광역시 동구 초량중로 34,0,0,cu
1612,부산광역시 동구 고관로 40 1층 B203호,0,0,cu
1613,부산광역시 동래구 충렬대로 187 대동병원 ,0,0,cu
1614,부산광역시 동래구 명륜로 128-1 ,0,0,cu
1615,부산광역시 동래구 명륜로94번길 31,0,0,cu
1616,부산광역시 동래구 충렬대로 188-16,0,0,cu
1617,부산광역시 동래구 명륜로207번길 41 ,0,0,cu
1618,부산광역시 동래구 명륜로 202,0,0,cu
1619,부산광역시 동래구 명륜로217번길 2 ,0,0,cu
1620,부산광역시 동래구 온천천로 147,0,0,cu
1621,부산광역시 동래구 명서로 162,0,0,cu
1622,부산광역시 동래구 명안로72번길 40 ,0,0,cu
1623,부산광역시 동래구 명장로64번길 6,0,0,cu
1624,부산광역시 동래구 아시아드대로195번길 21 ,0,0,cu
1625,부산광역시 동래구 아시아드대로146번길 1 ,0,0,cu
1626,부산광역시 동래구 중앙대로1277번길 59 ,0,0,cu
1627,부산광역시 동래구 쇠미로81번길 22 ,0,0,cu
1628,부산광역시 동래구 사직동 11-9번지,0,0,cu
1629,부산광역시 동래구 석사로 46,0,0,cu
1630,부산광역시 동래구 사직북로 4,0,0,cu
1631,부산광역시 동래구 사직북로 32,0,0,cu
1632,부산광역시 동래구 여고로 8-1 ,0,0,cu
1633,부산광역시 동래구 사직북로19번길 50 ,0,0,cu
1634,부산광역시 동래구 충렬대로202번길 37,0,0,cu
1635,부산광역시 동래구 충렬대로 236,0,0,cu
1636,부산광역시 동래구 안연로 58 ,0,0,cu
1637,부산광역시 동래구 연안로 74 ,0,0,cu
1638,부산광역시 동래구 충렬대로 487,0,0,cu
1639,부산광역시 동래구 안남로 119,0,0,cu
1640,부산광역시 동래구 명안로9번길 86 ,0,0,cu
1641,부산광역시 동래구 명안로39번길 85,0,0,cu
1642,부산광역시 동래구 충렬대로410번길 45 ,0,0,cu
1643,부산광역시 동래구 삼어로 9 안락동현대아파트,0,0,cu
1644,부산광역시 동래구 중앙대로1307번길 24,0,0,cu
1645,부산광역시 동래구 충렬대로126번길 5,0,0,cu
1646,부산광역시 동래구 금정마을로 150 1층 상가 225동 106호,0,0,cu
1647,부산광역시 동래구 온천동 1775-30번지,0,0,cu
1648,부산광역시 동래구 충렬대로107번길 108,0,0,cu
1649,부산광역시 동래구 중앙대로 1324번지 동래지하철역사 내,0,0,cu
1650,부산광역시 동래구 금강공원로 31-1,0,0,cu
1651,부산광역시 동래구 온천동 1317-2번지,0,0,cu
1652,부산광역시 동래구 충렬대로108번길 37 ,0,0,cu
1653,부산광역시 동래구 아시아드대로220번길 49,0,0,cu
1654,부산광역시 동래구 중앙대로 1520 도시철도온천장역 ,0,0,cu
1655,부산광역시 동래구 중앙대로1335번길 41 ,0,0,cu
1656,부산광역시 동래구 금강로74번길 21,0,0,cu
1657,부산광역시 동래구 중앙대로 1523 ,0,0,cu
1658,부산광역시 동래구 미남로132번길 13 ,0,0,cu
1659,부산광역시 동래구 아시아드대로 234,0,0,cu
1660,부산광역시 동래구 온천장로107번길 38-5,0,0,cu
1661,부산광역시 동래구 차밭골로20번길 43 ,0,0,cu
1662,부산광역시 동래구 명륜로112번길 115,0,0,cu
1663,부산광역시 부산진구 엄광로 143 대도운수 ,0,0,cu
1664,부산광역시 부산진구 냉정로 262,0,0,cu
1665,부산광역시 부산진구 가야대로 594,0,0,cu
1666,부산광역시 부산진구 냉정로 233 ,0,0,cu
1667,부산광역시 부산진구 가야대로572번길 40,0,0,cu
1668,부산광역시 부산진구 가야대로552번길 103,0,0,cu
1669,부산광역시 부산진구 엄광로 176,0,0,cu
1670,부산광역시 부산진구 엄광로 180,0,0,cu
1671,부산광역시 부산진구 가야대로572번가길 26,0,0,cu
1672,부산광역시 부산진구 엄광로 215,0,0,cu
1673,부산광역시 부산진구 복지로13번길 20 ,0,0,cu
1674,부산광역시 부산진구 백양관문로77번길 51 ,0,0,cu
1675,부산광역시 부산진구 개금본동로9번길 77 ,0,0,cu
1676,부산광역시 부산진구 개금온정로 6,0,0,cu
1677,부산광역시 부산진구 개금동 451-12번지,0,0,cu
1678,부산광역시 부산진구 백양대로208번길 23 ,0,0,cu
1679,부산광역시 부산진구 냉정로 161,0,0,cu
1680,부산광역시 부산진구 백양대로300번길 20,0,0,cu
1681,부산광역시 부산진구 백양순환로 30,0,0,cu
1682,부산광역시 부산진구 당감로17번길 90,0,0,cu
1683,부산광역시 부산진구 백양관문로 106 ,0,0,cu
1684,부산광역시 부산진구 당감로 63 ,0,0,cu
1685,부산광역시 부산진구 가야대로 715,0,0,cu
1686,부산광역시 부산진구 백양대로136번길 41,0,0,cu
1687,부산광역시 부산진구 가야대로679번길 146 ,0,0,cu
1688,부산광역시 부산진구 범전동 386-64번지,0,0,cu
1689,부산광역시 부산진구 새싹로 82-3,0,0,cu
1690,부산광역시 부산진구 중앙대로 821 ,0,0,cu
1691,부산광역시 부산진구 범천로 22 범내골역한라비발디STUDIO422 ,0,0,cu
1692,부산광역시 부산진구 황령대로 1,0,0,cu
1693,부산광역시 부산진구 범일로192번길 54,0,0,cu
1694,부산광역시 부산진구 범일로192번길 41,0,0,cu
1695,부산광역시 부산진구 중앙대로 584,0,0,cu
1696,부산광역시 부산진구 자유평화로37번길 33,0,0,cu
1697,부산광역시 부산진구 중앙대로 621,0,0,cu
1698,부산광역시 부산진구 범일로 166,0,0,cu
1699,부산광역시 부산진구 범일로131번길 56 ,0,0,cu
1700,부산광역시 부산진구 신암로 69-1,0,0,cu
1701,부산광역시 부산진구 중앙대로 633,0,0,cu
1702,부산광역시 부산진구 황령대로 13,0,0,cu
1703,부산광역시 부산진구 동평로 113 ,0,0,cu
1704,부산광역시 부산진구 백양산로53번길 24 백양산한가족 ,0,0,cu
1705,부산광역시 부산진구 시민공원로 11,0,0,cu
1706,부산광역시 부산진구 신천대로 204,0,0,cu
1707,부산광역시 부산진구 당감로 89,0,0,cu
1708,부산광역시 부산진구 새싹로 99 서면지원더뷰파크,0,0,cu
1709,부산광역시 부산진구 시민공원로19번길 65,0,0,cu
1710,부산광역시 부산진구 중앙대로 786,0,0,cu
1711,부산광역시 부산진구 부전로111번길 14,0,0,cu
1712,부산광역시 부산진구 새싹로 14,0,0,cu
1713,부산광역시 부산진구 중앙대로 797 ,0,0,cu
1714,부산광역시 부산진구 새싹로8번길 26 ,0,0,cu
1715,부산광역시 부산진구 중앙대로691번가길 23-1,0,0,cu
1716,부산광역시 부산진구 중앙대로680번가길 18,0,0,cu
1717,부산광역시 부산진구 신천대로62번길 2,0,0,cu
1718,부산광역시 부산진구 서면문화로 6 ,0,0,cu
1719,부산광역시 부산진구 양정로 62,0,0,cu
1720,부산광역시 부산진구 중앙대로 990,0,0,cu
1721,부산광역시 부산진구 양지로 6-1,0,0,cu
1722,부산광역시 부산진구 거제대로36번길 27,0,0,cu
1723,부산광역시 부산진구 중앙대로970번길 31,0,0,cu
1724,부산광역시 부산진구 거제천로 58,0,0,cu
1725,부산광역시 부산진구 중앙대로 930,0,0,cu
1726,부산광역시 부산진구 거제대로48번길 20 ,0,0,cu
1727,부산광역시 부산진구 중앙대로969번길 16,0,0,cu
1728,부산광역시 부산진구 동평로 372,0,0,cu
1729,부산광역시 부산진구 동평로 273 금오파크뷰,0,0,cu
1730,부산광역시 부산진구 동평로183번길 88,0,0,cu
1731,부산광역시 부산진구 초연로 11 ,0,0,cu
1732,부산광역시 부산진구 전포대로200번길 46 금오추어탕 ,0,0,cu
1733,부산광역시 부산진구 전포대로 294 ,0,0,cu
1734,부산광역시 부산진구 전포대로 274,0,0,cu
1735,부산광역시 부산진구 동천로 70,0,0,cu
1736,부산광역시 부산진구 동천로132번길 34,0,0,cu
1737,부산광역시 부산진구 전포대로246번길 6,0,0,cu
1738,부산광역시 부산진구 전포대로 156 ,0,0,cu
1739,부산광역시 부산진구 전포동 694-5번지,0,0,cu
1740,부산광역시 부산진구 전포대로171번길 12,0,0,cu
1741,부산광역시 부산진구 동성로 99-2,0,0,cu
1742,부산광역시 부산진구 서전로46번길 34 ,0,0,cu
1743,부산광역시 부산진구 전포대로 159 ,0,0,cu
1744,부산광역시 부산진구 전포대로200번길 10,0,0,cu
1745,부산광역시 부산진구 성지로 160,0,0,cu
1746,부산광역시 부산진구 성지로 62 ,0,0,cu
1747,부산광역시 부산진구 성지로 102,0,0,cu
1748,부산광역시 부산진구 새싹로 276 ,0,0,cu
1749,부산광역시 부산진구 초읍동 54-2번지,0,0,cu
1750,부산광역시 북구 구남언덕로 19,0,0,cu
1751,부산광역시 북구 백양대로 1017 한성빌딩,0,0,cu
1752,부산광역시 북구 시랑로 38,0,0,cu
1753,부산광역시 북구 낙동대로1738번길 9,0,0,cu
1754,부산광역시 북구 백양대로 1156,0,0,cu
1755,부산광역시 북구 백양대로1050번길 26,0,0,cu
1756,부산광역시 북구 낙동대로 1762번길 41 1층,0,0,cu
1757,부산광역시 북구 모분재로 109 경동빌라,0,0,cu
1758,부산광역시 북구 낙동대로1694번길 26,0,0,cu
1759,부산광역시 북구 백양대로 1136 ,0,0,cu
1760,부산광역시 북구 시랑로 75,0,0,cu
1761,부산광역시 북구 팽나무로30번길 1,0,0,cu
1762,부산광역시 북구 시랑로132번길 73,0,0,cu
1763,부산광역시 북구 시랑로 162,0,0,cu
1764,부산광역시 북구 낙동북로 737 ,0,0,cu
1765,부산광역시 북구 효열로 277 대영빌딩 ,0,0,cu
1766,부산광역시 북구 금곡대로 432,0,0,cu
1767,부산광역시 북구 금곡대로616번길 57,0,0,cu
1768,부산광역시 북구 화명신도시로 255,0,0,cu
1769,부산광역시 북구 효열로 77,0,0,cu
1770,부산광역시 북구 효열로 211,0,0,cu
1771,부산광역시 북구 금곡대로470번길 29 ,0,0,cu
1772,부산광역시 북구 만덕대로 141,0,0,cu
1773,부산광역시 북구 덕천2길 44,0,0,cu
1774,부산광역시 북구 낙동대로1781번길 1 청림빌딩 1층,0,0,cu
1775,부산광역시 북구 함박봉로 22 롯데아파트,0,0,cu
1776,부산광역시 북구 만덕대로39번길 34 ,0,0,cu
1777,부산광역시 북구 의성로 123,0,0,cu
1778,부산광역시 북구 금곡대로 14,0,0,cu
1779,부산광역시 북구 의성로115번길 74 ,0,0,cu
1780,부산광역시 북구 의성로109번길 24 ,0,0,cu
1781,부산광역시 북구 만덕대로15번길 9,0,0,cu
1782,부산광역시 북구 만덕2로 9,0,0,cu
1783,부산광역시 북구 덕천로234번길 5,0,0,cu
1784,부산광역시 북구 만덕동 819-45번지,0,0,cu
1785,부산광역시 북구 상학로 36 이편한세상 금정산 1층 상가동 201호,0,0,cu
1786,부산광역시 북구 만덕2로 43,0,0,cu
1787,부산광역시 북구 만덕1로 82 ,0,0,cu
1788,부산광역시 북구 함박봉로140번길 21,0,0,cu
1789,부산광역시 북구 만덕2로44번길 72 ,0,0,cu
1790,부산광역시 북구 학사로 5,0,0,cu
1791,부산광역시 북구 화명신도시로 11 ,0,0,cu
1792,부산광역시 북구 화명대로 68,0,0,cu
1793,부산광역시 북구 양달로 78 도개공그린아파트,0,0,cu
1794,부산광역시 북구 금곡대로303번길 35,0,0,cu
1795,부산광역시 북구 산성로 33,0,0,cu
1796,부산광역시 북구 금곡대로285번길 30 ,0,0,cu
1797,부산광역시 북구 금곡대로 224 ,0,0,cu
1798,부산광역시 북구 금곡대로303번길 12,0,0,cu
1799,부산광역시 북구 금곡대로 166,0,0,cu
1800,부산광역시 북구 산성로 28 ,0,0,cu
1801,부산광역시 북구 화명대로 15,0,0,cu
1802,부산광역시 북구 화명신도시로 46,0,0,cu
1803,부산광역시 북구 산성로12번길 54,0,0,cu
1804,부산광역시 북구 화명신도시로 70 코오롱하늘채1차아파트 1층 상가2동 106호,0,0,cu
1805,부산광역시 사상구 새벽로121번길 103,0,0,cu
1806,부산광역시 사상구 새벽시장로 65 1층 1동 101호,0,0,cu
1807,부산광역시 사상구 낙동대로 988,0,0,cu
1808,부산광역시 사상구 감전동 133-5번지 1층,0,0,cu
1809,부산광역시 사상구 새벽시장로 100,0,0,cu
1810,부산광역시 사상구 새벽로167번길 36,0,0,cu
1811,부산광역시 사상구 새벽로167번길 82,0,0,cu
1812,부산광역시 사상구 광장로 22,0,0,cu
1813,부산광역시 사상구 광장로 95,0,0,cu
1814,부산광역시 사상구 사상로170번길 24 부산전자랜드 ,0,0,cu
1815,부산광역시 사상구 사상로 243,0,0,cu
1816,부산광역시 사상구 사상로 226,0,0,cu
1817,부산광역시 사상구 낙동대로1210번길 33,0,0,cu
1818,부산광역시 사상구 사상로148번길 13,0,0,cu
1819,부산광역시 사상구 사상로223번길 40,0,0,cu
1820,부산광역시 사상구 사상로 201,0,0,cu
1821,부산광역시 사상구 사상로238번길 13,0,0,cu
1822,부산광역시 사상구 사상로163번길 20 1층,0,0,cu
1823,부산광역시 사상구 사상로 203 ,0,0,cu
1824,부산광역시 사상구 백양대로700번길 140,0,0,cu
1825,부산광역시 사상구 사상로 276 불구이돈덕포지점,0,0,cu
1826,부산광역시 사상구 덕상로 58-1,0,0,cu
1827,부산광역시 사상구 백양대로804번길 31 부원파크타운,0,0,cu
1828,부산광역시 사상구 사상로 307,0,0,cu
1829,부산광역시 사상구 사상로342번길 27 ,0,0,cu
1830,부산광역시 사상구 백양대로 712,0,0,cu
1831,부산광역시 사상구 모라로110번길 47 대양빌딩 ,0,0,cu
1832,부산광역시 사상구 백양대로 906 ,0,0,cu
1833,부산광역시 사상구 사상로 512 모라리버빌 1층 102호,0,0,cu
1834,부산광역시 사상구 모라로64번길 82 ,0,0,cu
1835,부산광역시 사상구 백양대로 921-20 ,0,0,cu
1836,부산광역시 사상구 모라로51번길 51,0,0,cu
1837,부산광역시 사상구 모라로110번길 96,0,0,cu
1838,부산광역시 사상구 모라로 22 ,0,0,cu
1839,부산광역시 사상구 사상로319번길 41,0,0,cu
1840,부산광역시 사상구 낙동대로 1274,0,0,cu
1841,부산광역시 사상구 엄궁로 203,0,0,cu
1842,부산광역시 사상구 농산물시장로 22 ,0,0,cu
1843,부산광역시 사상구 농산물시장로25번길 70,0,0,cu
1844,부산광역시 사상구 엄궁북로 57,0,0,cu
1845,부산광역시 사상구 엄궁로 40,0,0,cu
1846,부산광역시 사상구 가야대로330번길 89,0,0,cu
1847,부산광역시 사상구 가야대로318번길 89,0,0,cu
1848,부산광역시 사상구 주례동 산68번지,0,0,cu
1849,부산광역시 사상구 가야대로344번길 89,0,0,cu
1850,부산광역시 사상구 주례로 10,0,0,cu
1851,부산광역시 사상구 주례로 45,0,0,cu
1852,부산광역시 사상구 가야대로 227,0,0,cu
1853,부산광역시 사상구 백양대로494번길 12,0,0,cu
1854,부산광역시 사상구 주례동 507-27번지,0,0,cu
1855,부산광역시 사상구 가야대로 326,0,0,cu
1856,부산광역시 사상구 양지로30번길 19 ,0,0,cu
1857,부산광역시 사상구 냉정로 129,0,0,cu
1858,부산광역시 사상구 가야대로366번길 56 ,0,0,cu
1859,부산광역시 사상구 새벽로77번길 3 ,0,0,cu
1860,부산광역시 사상구 학장로 107 ,0,0,cu
1861,부산광역시 사상구 대동로 102 ,0,0,cu
1862,부산광역시 사상구 학감대로 149,0,0,cu
1863,부산광역시 사상구 학감대로 120 현재빌딩,0,0,cu
1864,부산광역시 사상구 대동로 132 청파아파트,0,0,cu
1865,부산광역시 사하구 감천로 141,0,0,cu
1866,부산광역시 사하구 옥천로 43 ,0,0,cu
1867,부산광역시 사하구 감천로 45,0,0,cu
1868,부산광역시 사하구 사하로 129,0,0,cu
1869,부산광역시 사하구 낙동대로216번길 17 1층,0,0,cu
1870,부산광역시 사하구 오작로 100,0,0,cu
1871,부산광역시 사하구 낙동대로 180,0,0,cu
1872,부산광역시 사하구 대티로1번길 22 ,0,0,cu
1873,부산광역시 사하구 승학로233번길 50 ,0,0,cu
1874,부산광역시 사하구 괴정로 272,0,0,cu
1875,부산광역시 사하구 낙동대로 247,0,0,cu
1876,부산광역시 사하구 낙동대로233번길 19,0,0,cu
1877,부산광역시 사하구 낙동대로 265,0,0,cu
1878,부산광역시 사하구 오작로 10 ,0,0,cu
1879,부산광역시 사하구 낙동대로280 단지 내 상가,0,0,cu
1880,부산광역시 사하구 낙동대로 301,0,0,cu
1881,부산광역시 사하구 감천항로405번길 45 ,0,0,cu
1882,부산광역시 사하구 서포로30번길 3 ,0,0,cu
1883,부산광역시 사하구 서포로30번길 12 ,0,0,cu
1884,부산광역시 사하구 구평동 산54-1번지,0,0,cu
1885,부산광역시 사하구 다대로429번길 15,0,0,cu
1886,부산광역시 사하구 윤공단로 11,0,0,cu
1887,부산광역시 사하구 다대동로6번길 1 ,0,0,cu
1888,부산광역시 사하구 윤공단로17번길 104,0,0,cu
1889,부산광역시 사하구 다송로 23,0,0,cu
1890,부산광역시 사하구 다송로 68,0,0,cu
1891,부산광역시 사하구 다대로 440 지하1층 나동,0,0,cu
1892,부산광역시 사하구 다송로72번길 82 에스엔씨빌딩 ,0,0,cu
1893,부산광역시 사하구 다대로 394,0,0,cu
1894,부산광역시 사하구 윤공단로 123,0,0,cu
1895,부산광역시 사하구 다대로130번길 1,0,0,cu
1896,부산광역시 사하구 신산로 177-10,0,0,cu
1897,부산광역시 사하구 장평로299번길 13 삼성빌라,0,0,cu
1898,부산광역시 사하구 하신중앙로 176,0,0,cu
1899,부산광역시 사하구 하신번영로 140,0,0,cu
1900,부산광역시 사하구 비봉로 46,0,0,cu
1901,부산광역시 사하구 두송로 57,0,0,cu
1902,부산광역시 사하구 장림번영로 53,0,0,cu
1903,부산광역시 사하구 다대로1066번길 56,0,0,cu
1904,부산광역시 사하구 장림시장5길 2,0,0,cu
1905,부산광역시 사하구 장림번영로 104,0,0,cu
1906,부산광역시 사하구 다대로277번길 23,0,0,cu
1907,부산광역시 사하구 다대로 305 장림현대아파트,0,0,cu
1908,부산광역시 사하구 장평로 87,0,0,cu
1909,부산광역시 사하구 낙동대로 550번길 37 동아대학교 승학캠퍼스 한림생활관 승학1관 S15,0,0,cu
1910,부산광역시 사하구 하신번영로 423,0,0,cu
1911,부산광역시 사하구 낙동남로1357번길 24 1층,0,0,cu
1912,부산광역시 사하구 낙동남로1405번길 6,0,0,cu
1913,부산광역시 사하구 낙동대로486번길 6,0,0,cu
1914,부산광역시 사하구 낙동남로1390번길 5,0,0,cu
1915,부산광역시 사하구 낙동대로 501,0,0,cu
1916,부산광역시 사하구 괴정로 83,0,0,cu
1917,부산광역시 사하구 낙동대로549번길 29,0,0,cu
1918,부산광역시 사하구 낙동남로 1362,0,0,cu
1919,부산광역시 사하구 낙동대로457번길 12 아람빌리지오피스텔 ,0,0,cu
1920,부산광역시 사하구 하신번영로300번길 77,0,0,cu
1921,부산광역시 사하구 낙동남로 1415,0,0,cu
1922,부산광역시 사하구 낙동대로520번길 14,0,0,cu
1923,부산광역시 사하구 낙동남로1423번길 3,0,0,cu
1924,부산광역시 서구 천마로 57,0,0,cu
1925,부산광역시 서구 충무대로 229 1층,0,0,cu
1926,부산광역시 서구 충무대로 243-4 1층,0,0,cu
1927,부산광역시 서구 보수대로 166 ,0,0,cu
1928,부산광역시 서구 구덕로296번길 49,0,0,cu
1929,부산광역시 서구 대신공원로 19,0,0,cu
1930,부산광역시 서구 대신공원로 32,0,0,cu
1931,부산광역시 서구 구덕로322번길 29,0,0,cu
1932,부산광역시 서구 구덕로 224,0,0,cu
