address1,address2,deposit_rent,dedicated_area(m^2),"Deposit(10,000won)",rent,floor,year_of_construction,type
부산광역시 수영구 광안동,153-4,월세,16.44,200,22,4,2003,officetel
부산광역시 수영구 광안동,616-1,전세,29.84,12000,0,6,2018,officetel
부산광역시 수영구 광안동,141-1,월세,23.62,300,30,7,2002,officetel
부산광역시 수영구 광안동,506-32,월세,25.56,1000,30,10,2014,officetel
부산광역시 수영구 광안동,506-32,월세,29.42,1000,45,11,2014,officetel
부산광역시 수영구 광안동,506-32,월세,29.42,2000,35,15,2014,officetel
부산광역시 수영구 광안동,506-32,월세,29.42,2000,35,15,2014,officetel
부산광역시 수영구 광안동,506-32,월세,29.42,500,45,14,2014,officetel
부산광역시 수영구 광안동,506-32,월세,29.42,3000,27,10,2014,officetel
부산광역시 수영구 광안동,506-32,월세,29.42,300,45,13,2014,officetel
부산광역시 수영구 광안동,506-32,월세,29.99,1000,45,15,2014,officetel
부산광역시 수영구 광안동,506-32,월세,29.39,1950,25,7,2014,officetel
부산광역시 수영구 광안동,506-32,월세,25.56,500,40,8,2014,officetel
부산광역시 수영구 광안동,506-32,월세,25.56,1000,35,6,2014,officetel
부산광역시 수영구 광안동,506-32,월세,29.42,2000,35,15,2014,officetel
부산광역시 수영구 광안동,506-32,월세,29.42,500,45,11,2014,officetel
부산광역시 수영구 광안동,506-32,월세,29.42,500,43,8,2014,officetel
부산광역시 수영구 광안동,506-32,월세,28.34,300,42,15,2014,officetel
부산광역시 수영구 광안동,506-32,월세,29.42,1000,40,14,2014,officetel
부산광역시 수영구 광안동,506-32,월세,29.83,1000,45,14,2014,officetel
부산광역시 수영구 광안동,506-32,월세,29.99,500,45,9,2014,officetel
부산광역시 수영구 광안동,506-32,월세,29.42,500,43,8,2014,officetel
부산광역시 수영구 광안동,506-32,월세,29.42,500,48,14,2014,officetel
부산광역시 수영구 광안동,506-32,월세,28.34,5500,20,6,2014,officetel
부산광역시 수영구 광안동,506-32,월세,29.39,500,45,8,2014,officetel
부산광역시 수영구 광안동,506-32,월세,29.42,2000,38,12,2014,officetel
부산광역시 수영구 광안동,506-32,월세,29.42,500,45,8,2014,officetel
부산광역시 수영구 광안동,506-32,월세,29.39,1000,43,14,2014,officetel
부산광역시 수영구 광안동,744-12,월세,62.74,1500,83,14,2016,officetel
부산광역시 수영구 광안동,74-8,전세,61.6,17850,0,2,2012,officetel
부산광역시 수영구 광안동,158-9,전세,64.18,21000,0,9,2016,officetel
부산광역시 수영구 광안동,158-9,전세,47.63,14000,0,14,2016,officetel
부산광역시 수영구 광안동,158-9,월세,83.23,18000,50,10,2016,officetel
부산광역시 수영구 광안동,44-5,월세,22.72,2000,14,4,2003,officetel
부산광역시 수영구 광안동,90-59,전세,26.85,12000,0,9,2020,officetel
부산광역시 수영구 광안동,1055-44,월세,67.08,20000,5,6,2017,officetel
부산광역시 수영구 광안동,188-2,월세,29.91,4200,21,5,2015,officetel
부산광역시 수영구 광안동,188-2,월세,30,8000,3,4,2015,officetel
부산광역시 수영구 광안동,188-2,월세,26.54,7000,11,4,2015,officetel
부산광역시 수영구 광안동,188-2,월세,29.91,8000,26,4,2015,officetel
부산광역시 수영구 광안동,152-9,전세,27.07,14000,0,4,2021,officetel
부산광역시 수영구 광안동,152-9,월세,27.07,11000,28,6,2021,officetel
부산광역시 수영구 광안동,152-9,월세,27.07,11000,15,4,2021,officetel
부산광역시 수영구 광안동,152-9,월세,27.07,12500,12,5,2021,officetel
부산광역시 수영구 광안동,152-9,전세,27.07,12000,0,4,2021,officetel
부산광역시 수영구 광안동,152-9,전세,27.07,15500,0,7,2021,officetel
부산광역시 수영구 광안동,497-2,월세,22.76,1500,29,5,2017,officetel
부산광역시 수영구 광안동,157-18,전세,77.58,28000,0,14,2016,officetel
부산광역시 수영구 광안동,184-11,월세,112.34,18000,5,10,2015,officetel
부산광역시 수영구 광안동,184-11,월세,56.19,18000,5,6,2015,officetel
부산광역시 수영구 광안동,184-11,월세,56.19,20000,15,7,2015,officetel
부산광역시 수영구 광안동,120-127,전세,17.69,5800,0,5,2016,officetel
부산광역시 수영구 광안동,141-18,월세,22.49,500,60,15,2022,officetel
부산광역시 수영구 광안동,141-18,전세,22.4,13000,0,12,2022,officetel
부산광역시 수영구 광안동,141-18,월세,22.49,500,55,11,2022,officetel
부산광역시 수영구 광안동,141-18,월세,22.49,5000,35,6,2022,officetel
부산광역시 수영구 광안동,141-18,전세,22.24,12000,0,9,2022,officetel
부산광역시 수영구 광안동,141-18,전세,22.49,12000,0,4,2022,officetel
부산광역시 수영구 광안동,141-18,전세,22.49,12000,0,13,2022,officetel
부산광역시 수영구 광안동,141-18,전세,22.49,12000,0,6,2022,officetel
부산광역시 수영구 광안동,141-18,전세,21.3,12000,0,7,2022,officetel
부산광역시 수영구 광안동,141-18,전세,22.49,12000,0,12,2022,officetel
부산광역시 수영구 광안동,141-18,전세,21.3,12500,0,6,2022,officetel
부산광역시 수영구 광안동,141-18,전세,21.3,12500,0,6,2022,officetel
부산광역시 수영구 광안동,141-18,전세,22.49,12000,0,4,2022,officetel
부산광역시 수영구 광안동,141-18,전세,22.49,13000,0,14,2022,officetel
부산광역시 수영구 광안동,141-18,월세,22.49,500,45,7,2022,officetel
부산광역시 수영구 광안동,141-18,전세,22.49,12300,0,14,2022,officetel
부산광역시 수영구 광안동,141-18,전세,22.49,12500,0,9,2022,officetel
부산광역시 수영구 광안동,141-18,전세,22.24,12000,0,13,2022,officetel
부산광역시 수영구 광안동,141-18,월세,22.49,500,50,15,2022,officetel
부산광역시 수영구 광안동,1077-18,월세,23.78,300,35,6,2012,officetel
부산광역시 수영구 광안동,97-24,전세,23.92,7000,0,9,2016,officetel
부산광역시 수영구 광안동,111-4,월세,29.62,2000,47,6,2016,officetel
부산광역시 수영구 광안동,102-4,월세,29.93,3000,46,6,2015,officetel
부산광역시 수영구 광안동,719-8,월세,26.74,11000,30,6,2015,officetel
부산광역시 수영구 광안동,133-37,전세,23.44,8000,0,4,2017,officetel
부산광역시 수영구 광안동,490-1,월세,29.45,1000,45,6,2014,officetel
부산광역시 수영구 광안동,490-1,월세,24.22,1000,34,12,2014,officetel
부산광역시 수영구 광안동,490-1,월세,24.16,500,39,6,2014,officetel
부산광역시 수영구 광안동,490-1,월세,29.49,500,50,11,2014,officetel
부산광역시 수영구 광안동,490-1,월세,30.46,1000,45,7,2014,officetel
부산광역시 수영구 광안동,490-1,월세,27.92,1000,40,5,2014,officetel
부산광역시 수영구 광안동,490-1,월세,30.23,500,60,15,2014,officetel
부산광역시 수영구 광안동,490-1,월세,28.47,1000,39,6,2014,officetel
부산광역시 수영구 광안동,490-1,월세,23.55,500,42,14,2014,officetel
부산광역시 수영구 광안동,490-1,월세,24.16,500,40,7,2014,officetel
부산광역시 수영구 광안동,490-1,월세,24.16,3000,30,20,2014,officetel
부산광역시 수영구 광안동,490-1,월세,28.47,1000,45,11,2014,officetel
부산광역시 수영구 광안동,490-1,월세,30.48,500,42,4,2014,officetel
부산광역시 수영구 광안동,490-1,월세,30.46,1000,45,6,2014,officetel
부산광역시 수영구 광안동,490-1,월세,25.94,1000,37,12,2014,officetel
부산광역시 수영구 광안동,490-1,월세,29.49,1000,48,13,2014,officetel
부산광역시 수영구 광안동,490-1,월세,28.47,2000,35,8,2014,officetel
부산광역시 수영구 광안동,490-1,월세,30.48,1000,35,5,2014,officetel
부산광역시 수영구 광안동,490-1,월세,29.14,2000,30,15,2014,officetel
부산광역시 수영구 광안동,490-1,월세,24.16,500,45,10,2014,officetel
부산광역시 수영구 광안동,490-1,월세,24.84,1000,40,14,2014,officetel
부산광역시 수영구 광안동,135-3,월세,22.36,8000,15,5,2017,officetel
부산광역시 수영구 광안동,135-3,월세,29.98,11000,10,5,2017,officetel
부산광역시 수영구 광안동,131-24,전세,27.42,16000,0,5,2021,officetel
부산광역시 수영구 광안동,131-24,월세,22.1,1000,60,4,2021,officetel
부산광역시 수영구 광안동,182-2,전세,27.68,12000,0,5,2020,officetel
부산광역시 수영구 광안동,182-2,전세,27.68,13000,0,4,2020,officetel
부산광역시 수영구 광안동,98-7,전세,27.08,7000,0,2,2012,officetel
부산광역시 수영구 광안동,129-43,전세,32.16,11000,0,4,2019,officetel
부산광역시 수영구 광안동,120-22,전세,81.16,27000,0,6,,officetel
부산광역시 수영구 광안동,112-4,월세,20.19,500,35,5,2017,officetel
부산광역시 수영구 광안동,129-35,전세,21.04,6000,0,5,,officetel
부산광역시 수영구 광안동,145-12,전세,29.19,11000,0,6,2017,officetel
부산광역시 수영구 광안동,662-19,월세,25.06,4000,30,5,2017,officetel
부산광역시 수영구 광안동,662-1,월세,29.99,500,45,6,2015,officetel
부산광역시 수영구 광안동,662-1,월세,29.99,500,45,13,2015,officetel
부산광역시 수영구 광안동,662-1,전세,27.1,13500,0,7,2015,officetel
부산광역시 수영구 광안동,662-1,월세,29.99,500,45,8,2015,officetel
부산광역시 수영구 광안동,662-1,월세,27.1,500,42,18,2015,officetel
부산광역시 수영구 광안동,662-1,월세,27.1,500,40,12,2015,officetel
부산광역시 수영구 광안동,662-1,월세,27.1,500,40,17,2015,officetel
부산광역시 수영구 광안동,662-1,월세,27.1,1000,35,3,2015,officetel
부산광역시 수영구 광안동,662-1,월세,29.99,500,45,13,2015,officetel
부산광역시 수영구 광안동,662-1,전세,29.42,9500,0,20,2015,officetel
부산광역시 수영구 광안동,662-1,월세,29.99,500,45,11,2015,officetel
부산광역시 수영구 광안동,662-1,월세,27.1,500,42,17,2015,officetel
부산광역시 수영구 광안동,662-1,월세,29.99,500,45,3,2015,officetel
부산광역시 수영구 광안동,662-1,월세,29.99,500,45,19,2015,officetel
부산광역시 수영구 광안동,662-1,월세,29.99,500,45,13,2015,officetel
부산광역시 수영구 광안동,662-1,월세,29.99,500,45,12,2015,officetel
부산광역시 수영구 광안동,662-1,전세,26.79,8000,0,12,2015,officetel
부산광역시 수영구 광안동,662-1,월세,29.99,500,45,11,2015,officetel
부산광역시 수영구 광안동,662-1,월세,29.99,500,45,5,2015,officetel
부산광역시 수영구 광안동,662-1,월세,27.1,500,40,5,2015,officetel
부산광역시 수영구 광안동,662-1,월세,29.99,500,45,5,2015,officetel
부산광역시 수영구 광안동,662-1,월세,27.1,1000,37,20,2015,officetel
부산광역시 수영구 광안동,662-1,전세,26.79,10000,0,17,2015,officetel
부산광역시 수영구 광안동,662-1,월세,29.99,2000,38,21,2015,officetel
부산광역시 수영구 광안동,662-1,월세,29.99,500,48,20,2015,officetel
부산광역시 수영구 광안동,662-1,월세,29.73,500,45,3,2015,officetel
부산광역시 수영구 광안동,662-1,월세,29.42,500,45,6,2015,officetel
부산광역시 수영구 광안동,662-1,월세,29.99,500,45,4,2015,officetel
부산광역시 수영구 광안동,662-1,월세,29.99,300,49,19,2015,officetel
부산광역시 수영구 광안동,662-1,월세,26.79,2000,60,3,2015,officetel
부산광역시 수영구 광안동,662-1,월세,29.99,500,48,17,2015,officetel
부산광역시 수영구 광안동,662-1,월세,27.1,500,40,12,2015,officetel
부산광역시 수영구 광안동,662-1,전세,29.99,8000,0,20,2015,officetel
부산광역시 수영구 광안동,662-1,월세,27.1,500,40,7,2015,officetel
부산광역시 수영구 광안동,662-1,월세,29.99,500,46,13,2015,officetel
부산광역시 수영구 광안동,662-1,월세,27.1,500,40,16,2015,officetel
부산광역시 수영구 광안동,662-1,월세,26.79,300,42,6,2015,officetel
부산광역시 수영구 광안동,662-1,월세,29.73,500,45,19,2015,officetel
부산광역시 수영구 광안동,662-1,월세,29.73,500,45,20,2015,officetel
부산광역시 수영구 광안동,662-1,월세,26.79,500,41,9,2015,officetel
부산광역시 수영구 광안동,662-1,월세,27.1,500,42,20,2015,officetel
부산광역시 수영구 광안동,662-1,월세,28.55,500,45,9,2015,officetel
부산광역시 수영구 광안동,662-1,월세,27.1,500,42,20,2015,officetel
부산광역시 수영구 광안동,662-1,월세,28.55,1000,42,4,2015,officetel
부산광역시 수영구 광안동,662-1,월세,29.99,500,45,8,2015,officetel
부산광역시 수영구 광안동,662-1,월세,27.1,500,40,12,2015,officetel
부산광역시 수영구 광안동,662-1,월세,27.1,500,42,15,2015,officetel
부산광역시 수영구 광안동,662-1,전세,29.73,14000,0,10,2015,officetel
부산광역시 수영구 광안동,662-1,월세,27.1,500,42,20,2015,officetel
부산광역시 수영구 광안동,662-1,월세,29.99,1000,45,12,2015,officetel
부산광역시 수영구 광안동,662-1,월세,29.99,500,50,17,2015,officetel
부산광역시 수영구 광안동,662-1,전세,29.99,9500,0,5,2015,officetel
부산광역시 수영구 광안동,662-1,월세,28.55,500,45,7,2015,officetel
부산광역시 수영구 광안동,662-1,월세,27.1,1000,65,10,2015,officetel
부산광역시 수영구 광안동,662-1,월세,27.1,500,42,12,2015,officetel
부산광역시 수영구 광안동,662-1,월세,29.99,500,45,15,2015,officetel
부산광역시 수영구 남천동,69-6,전세,43.7,8000,0,9,1989,officetel
부산광역시 수영구 남천동,17-12,전세,29.7,7000,0,5,2013,officetel
부산광역시 수영구 남천동,74-47,월세,49.8,15000,10,3,2017,officetel
부산광역시 수영구 남천동,74-20,전세,28.68,13000,0,5,2021,officetel
부산광역시 수영구 남천동,74-20,전세,30.1,12000,0,6,2021,officetel
부산광역시 수영구 남천동,74-20,전세,28.68,12000,0,4,2021,officetel
부산광역시 수영구 남천동,74-20,전세,30.1,12000,0,6,2021,officetel
부산광역시 수영구 남천동,74-20,전세,28.68,12000,0,3,2021,officetel
부산광역시 수영구 남천동,74-20,전세,28.6,12000,0,6,2021,officetel
부산광역시 수영구 남천동,74-20,전세,30.1,12500,0,11,2021,officetel
부산광역시 수영구 남천동,74-20,전세,30.1,12500,0,12,2021,officetel
부산광역시 수영구 남천동,74-20,전세,30.1,12500,0,12,2021,officetel
부산광역시 수영구 남천동,74-20,전세,30.1,12000,0,8,2021,officetel
부산광역시 수영구 남천동,74-20,전세,30.1,12500,0,11,2021,officetel
부산광역시 수영구 남천동,74-20,전세,30.1,13000,0,10,2021,officetel
부산광역시 수영구 남천동,74-20,전세,30.1,12000,0,8,2021,officetel
부산광역시 수영구 남천동,74-20,전세,28.6,11500,0,9,2021,officetel
부산광역시 수영구 남천동,74-20,전세,28.6,12000,0,8,2021,officetel
부산광역시 수영구 남천동,74-20,전세,28.6,12500,0,10,2021,officetel
부산광역시 수영구 남천동,74-20,전세,28.6,12500,0,12,2021,officetel
부산광역시 수영구 남천동,74-20,전세,16.84,5000,0,5,2021,officetel
부산광역시 수영구 남천동,12-22,전세,54.33,18000,0,12,2016,officetel
부산광역시 수영구 남천동,69-10,월세,19.59,500,29,5,2015,officetel
부산광역시 수영구 남천동,69-10,월세,19.51,1000,25,5,2015,officetel
부산광역시 수영구 남천동,69-10,월세,19.51,3000,20,7,2015,officetel
부산광역시 수영구 남천동,69-10,월세,21.31,500,29,6,2015,officetel
부산광역시 수영구 남천동,52-22,월세,24.47,2000,40,6,2018,officetel
부산광역시 수영구 남천동,9-14,전세,18.18,12000,0,4,2021,officetel
부산광역시 수영구 남천동,9-14,월세,25.83,1000,62,3,2021,officetel
부산광역시 수영구 남천동,9-14,월세,18.5,2000,45,4,2021,officetel
부산광역시 수영구 남천동,9-14,전세,18.5,12000,0,13,2021,officetel
부산광역시 수영구 남천동,9-14,월세,18.18,9000,15,3,2021,officetel
부산광역시 수영구 남천동,9-14,월세,25.85,5000,45,5,2021,officetel
부산광역시 수영구 남천동,9-14,전세,25.85,14000,0,6,2021,officetel
부산광역시 수영구 남천동,9-14,전세,25.85,13000,0,5,2021,officetel
부산광역시 수영구 남천동,9-14,전세,17.85,11000,0,5,2021,officetel
부산광역시 수영구 남천동,9-14,월세,25.85,12000,15,7,2021,officetel
부산광역시 수영구 남천동,9-14,월세,18.18,10000,5,5,2021,officetel
부산광역시 수영구 남천동,9-14,전세,25.85,15000,0,9,2021,officetel
부산광역시 수영구 남천동,9-14,전세,25.85,15000,0,12,2021,officetel
부산광역시 수영구 남천동,9-14,전세,25.85,13000,0,5,2021,officetel
부산광역시 수영구 남천동,9-14,월세,17.85,2000,43,6,2021,officetel
부산광역시 수영구 남천동,9-14,월세,18.18,3000,40,7,2021,officetel
부산광역시 수영구 남천동,9-14,월세,17.85,1000,55,8,2021,officetel
부산광역시 수영구 남천동,9-14,전세,18.5,12000,0,9,2021,officetel
부산광역시 수영구 남천동,9-14,전세,20.36,15000,0,11,2021,officetel
부산광역시 수영구 남천동,9-14,월세,18.18,3000,40,6,2021,officetel
부산광역시 수영구 남천동,9-14,월세,20.36,5000,30,6,2021,officetel
부산광역시 수영구 남천동,69-35,월세,35.64,300,35,4,1999,officetel
부산광역시 수영구 남천동,30-8,월세,51.88,2000,75,8,,officetel
부산광역시 수영구 남천동,74-9,전세,28.4,12000,0,3,2021,officetel
부산광역시 수영구 남천동,74-9,월세,42.96,2000,75,5,2021,officetel
부산광역시 수영구 남천동,74-9,월세,43.83,5000,60,5,2021,officetel
부산광역시 수영구 남천동,74-9,월세,44.39,1000,70,13,2021,officetel
부산광역시 수영구 남천동,74-9,월세,44.39,2000,60,7,2021,officetel
부산광역시 수영구 남천동,74-9,월세,28.4,13000,15,11,2021,officetel
부산광역시 수영구 남천동,74-9,월세,28.4,2000,55,12,2021,officetel
부산광역시 수영구 남천동,74-9,월세,44.39,4000,55,15,2021,officetel
부산광역시 수영구 남천동,74-9,월세,28.4,3000,45,4,2021,officetel
부산광역시 수영구 남천동,74-9,월세,44.39,2000,65,9,2021,officetel
부산광역시 수영구 남천동,74-9,월세,28,4000,43,8,2021,officetel
부산광역시 수영구 남천동,74-9,전세,44.39,19000,0,5,2021,officetel
부산광역시 수영구 남천동,74-9,월세,28,5000,45,14,2021,officetel
부산광역시 수영구 남천동,74-9,월세,42.96,6000,48,14,2021,officetel
부산광역시 수영구 남천동,74-9,월세,43.83,6000,48,14,2021,officetel
부산광역시 수영구 남천동,74-9,월세,43.83,2000,65,15,2021,officetel
부산광역시 수영구 남천동,74-9,월세,43.83,5000,48,3,2021,officetel
부산광역시 수영구 남천동,74-9,월세,43.83,2000,60,13,2021,officetel
부산광역시 수영구 남천동,74-9,월세,28.4,2000,52,5,2021,officetel
부산광역시 수영구 남천동,74-9,월세,28.4,3000,47,8,2021,officetel
부산광역시 수영구 남천동,74-9,월세,28,13000,15,9,2021,officetel
부산광역시 수영구 남천동,74-9,월세,28.4,2000,55,9,2021,officetel
부산광역시 수영구 남천동,74-9,월세,28,4000,50,11,2021,officetel
부산광역시 수영구 남천동,74-9,월세,28.4,3000,47,8,2021,officetel
부산광역시 수영구 남천동,26-7,월세,26.92,1000,48,6,2014,officetel
부산광역시 수영구 남천동,69-14,전세,78.52,18000,0,3,2015,officetel
부산광역시 수영구 남천동,48-3,전세,58.61,21000,0,9,2019,officetel
부산광역시 수영구 남천동,48-3,전세,59.56,22000,0,11,2019,officetel
부산광역시 수영구 남천동,48-3,전세,58.61,21000,0,10,2019,officetel
부산광역시 수영구 남천동,33-11,월세,26.43,3000,26,7,2012,officetel
부산광역시 수영구 남천동,33-11,월세,26.43,3000,26,7,2012,officetel
부산광역시 수영구 남천동,36-15,전세,59.95,2000,0,9,2013,officetel
부산광역시 수영구 남천동,33-8,월세,27.58,5000,30,7,2014,officetel
부산광역시 수영구 남천동,69-11,월세,33.45,1000,80,13,2020,officetel
부산광역시 수영구 남천동,69-11,월세,77.11,1500,123,10,2020,officetel
부산광역시 수영구 남천동,69-11,월세,77.11,1000,120,8,2020,officetel
부산광역시 수영구 남천동,69-11,월세,66.58,1500,105,4,2020,officetel
부산광역시 수영구 남천동,69-11,월세,66.58,1500,113,9,2020,officetel
부산광역시 수영구 남천동,69-11,월세,77.11,1500,123,11,2020,officetel
부산광역시 수영구 남천동,69-11,월세,77.16,1500,122,13,2020,officetel
부산광역시 수영구 남천동,69-11,월세,66.58,1500,112,11,2020,officetel
부산광역시 수영구 남천동,69-11,월세,66.58,1500,111,15,2020,officetel
부산광역시 수영구 남천동,69-11,월세,77.16,3000,70,14,2020,officetel
부산광역시 수영구 남천동,69-11,월세,77.11,2000,120,6,2020,officetel
부산광역시 수영구 망미동,424-6,전세,58.42,19000,0,6,2015,officetel
부산광역시 수영구 망미동,554-13,전세,71.75,12600,0,4,2012,officetel
부산광역시 수영구 망미동,877-5,월세,62.3,5000,30,6,2015,officetel
부산광역시 수영구 망미동,835-6,월세,20.23,1575,35,2,2019,officetel
부산광역시 수영구 망미동,835-6,전세,20.23,6300,0,2,2019,officetel
부산광역시 수영구 망미동,454-7,월세,66.75,1123,27,5,2020,officetel
부산광역시 수영구 망미동,425-4,월세,25.38,5000,30,8,2018,officetel
부산광역시 수영구 망미동,425-4,월세,19.33,8000,2,9,2018,officetel
부산광역시 수영구 망미동,425-4,전세,23.32,10000,0,4,2018,officetel
부산광역시 수영구 망미동,425-4,월세,23.32,5000,30,6,2018,officetel
부산광역시 수영구 망미동,425-4,전세,20.59,10000,0,9,2018,officetel
부산광역시 수영구 망미동,425-4,월세,23.32,500,52,9,2018,officetel
부산광역시 수영구 망미동,425-4,전세,20.59,10000,0,5,2018,officetel
부산광역시 수영구 망미동,425-4,전세,20.59,10000,0,6,2018,officetel
부산광역시 수영구 망미동,425-4,전세,23.32,11000,0,10,2018,officetel
부산광역시 수영구 망미동,425-4,전세,20.59,10000,0,4,2018,officetel
부산광역시 수영구 망미동,425-4,전세,20.59,10000,0,8,2018,officetel
부산광역시 수영구 망미동,426-9,월세,20.45,500,49,9,,officetel
부산광역시 수영구 망미동,937-106,전세,21.72,10000,0,3,1988,officetel
부산광역시 수영구 망미동,826-3,월세,33.14,500,30,3,2011,officetel
부산광역시 수영구 망미동,826-3,월세,33.14,500,30,2,2011,officetel
부산광역시 수영구 망미동,826-3,월세,27.23,500,28,2,2011,officetel
부산광역시 수영구 망미동,826-3,월세,30.05,500,30,5,2011,officetel
부산광역시 수영구 망미동,970-26,월세,27.35,10000,18,5,2021,officetel
부산광역시 수영구 망미동,970-26,전세,20.75,9000,0,6,2021,officetel
부산광역시 수영구 망미동,970-26,월세,27.35,10000,23,5,2021,officetel
부산광역시 수영구 망미동,970-26,월세,25.93,2000,60,5,2021,officetel
부산광역시 수영구 망미동,970-26,월세,28.66,10000,26,5,2021,officetel
부산광역시 수영구 망미동,970-26,전세,20.75,9500,0,5,2021,officetel
부산광역시 수영구 망미동,970-26,월세,25.93,5000,45,6,2021,officetel
부산광역시 수영구 망미동,970-26,월세,27.35,1000,73,7,2021,officetel
부산광역시 수영구 민락동,167-10,전세,24.61,13000,0,8,2020,officetel
부산광역시 수영구 민락동,22-8,월세,56.77,1000,80,9,2018,officetel
부산광역시 수영구 민락동,22-8,전세,56.77,18500,0,8,2018,officetel
부산광역시 수영구 민락동,184-2,전세,26.99,8000,0,2,2021,officetel
부산광역시 수영구 민락동,184-2,전세,22.82,9000,0,2,2021,officetel
부산광역시 수영구 민락동,184-2,전세,25.27,11000,0,2,2021,officetel
부산광역시 수영구 민락동,184-2,월세,25.27,500,45,2,2021,officetel
부산광역시 수영구 민락동,167-9,월세,65.18,1083,31,5,2020,officetel
부산광역시 수영구 민락동,167-9,월세,81.88,1498,31,7,2020,officetel
부산광역시 수영구 민락동,167-9,월세,64.53,1133,23,7,2020,officetel
부산광역시 수영구 민락동,167-9,월세,65.18,4763,12,5,2020,officetel
부산광역시 수영구 민락동,29-9,월세,21.09,1000,29,2,2003,officetel
부산광역시 수영구 민락동,29-9,월세,21.09,100,30,3,2003,officetel
부산광역시 수영구 민락동,29-9,월세,21.32,200,30,5,2003,officetel
부산광역시 수영구 민락동,29-9,월세,21.09,100,30,5,2003,officetel
부산광역시 수영구 민락동,29-9,월세,21.32,300,28,2,2003,officetel
부산광역시 수영구 민락동,35-5,월세,29.27,4000,55,4,2021,officetel
부산광역시 수영구 민락동,35-5,전세,29.27,14000,0,5,2021,officetel
부산광역시 수영구 민락동,35-5,월세,27.73,1000,75,7,2021,officetel
부산광역시 수영구 민락동,181-97,월세,84.41,10000,10,9,2002,officetel
부산광역시 수영구 민락동,181-97,월세,26.92,500,35,8,2002,officetel
부산광역시 수영구 민락동,181-97,월세,29.11,500,35,9,2002,officetel
부산광역시 수영구 민락동,181-97,월세,27,300,37,7,2002,officetel
부산광역시 수영구 민락동,181-97,월세,26.92,300,37,7,2002,officetel
부산광역시 수영구 민락동,181-97,월세,26.92,300,38,9,2002,officetel
부산광역시 수영구 민락동,35-18,전세,52.41,14000,0,4,2018,officetel
부산광역시 수영구 민락동,143-23,월세,16.96,200,18,4,2004,officetel
부산광역시 수영구 민락동,143-23,월세,16.77,100,25,3,2004,officetel
부산광역시 수영구 민락동,143-23,월세,16.77,500,24,4,2004,officetel
부산광역시 수영구 민락동,135,월세,19.8,300,32,16,2014,officetel
부산광역시 수영구 민락동,135,월세,23.1,300,35,6,2014,officetel
부산광역시 수영구 민락동,135,월세,19.8,300,32,11,2014,officetel
부산광역시 수영구 민락동,135,월세,19.8,300,33,18,2014,officetel
부산광역시 수영구 민락동,135,월세,27.46,2000,40,8,2014,officetel
부산광역시 수영구 민락동,135,월세,19.8,2000,15,17,2014,officetel
부산광역시 수영구 민락동,135,전세,23.1,8000,0,8,2014,officetel
부산광역시 수영구 민락동,135,월세,19.8,300,32,12,2014,officetel
부산광역시 수영구 민락동,135,월세,19.8,300,30,14,2014,officetel
부산광역시 수영구 민락동,135,월세,19.8,300,31,14,2014,officetel
부산광역시 수영구 민락동,135,월세,19.8,500,30,11,2014,officetel
부산광역시 수영구 민락동,135,월세,19.8,300,30,5,2014,officetel
부산광역시 수영구 민락동,135,월세,23.1,500,45,11,2014,officetel
부산광역시 수영구 민락동,135,월세,23.1,500,40,7,2014,officetel
부산광역시 수영구 민락동,135,월세,23.1,300,40,7,2014,officetel
부산광역시 수영구 민락동,135,월세,19.8,300,33,15,2014,officetel
부산광역시 수영구 민락동,135,월세,19.8,500,31,9,2014,officetel
부산광역시 수영구 민락동,135,월세,23.1,500,43,17,2014,officetel
부산광역시 수영구 민락동,135,월세,23.1,500,40,18,2014,officetel
부산광역시 수영구 민락동,135,월세,19.8,300,30,9,2014,officetel
부산광역시 수영구 민락동,135,월세,19.8,300,30,8,2014,officetel
부산광역시 수영구 민락동,135,월세,19.8,500,30,13,2014,officetel
부산광역시 수영구 민락동,135,월세,43.93,1000,60,19,2014,officetel
부산광역시 수영구 민락동,135,월세,47.23,1000,60,19,2014,officetel
부산광역시 수영구 민락동,135,월세,23.1,500,40,4,2014,officetel
부산광역시 수영구 민락동,135,월세,23.1,300,40,7,2014,officetel
부산광역시 수영구 민락동,135,월세,19.8,300,32,6,2014,officetel
부산광역시 수영구 민락동,135,월세,42.79,2000,60,18,2014,officetel
부산광역시 수영구 민락동,135,월세,19.8,300,30,4,2014,officetel
부산광역시 수영구 민락동,135,월세,19.8,320,32,11,2014,officetel
부산광역시 수영구 민락동,135,월세,19.8,1500,20,7,2014,officetel
부산광역시 수영구 민락동,135,전세,19.8,5000,0,10,2014,officetel
부산광역시 수영구 민락동,135,월세,47.23,2000,60,19,2014,officetel
부산광역시 수영구 민락동,135,월세,19.8,300,30,10,2014,officetel
부산광역시 수영구 민락동,135,월세,19.8,300,30,6,2014,officetel
부산광역시 수영구 민락동,135,월세,19.8,5000,5,13,2014,officetel
부산광역시 수영구 민락동,135,월세,23.1,500,50,18,2014,officetel
부산광역시 수영구 민락동,135,월세,43.93,2000,54,19,2014,officetel
부산광역시 수영구 민락동,135,월세,23.1,2000,30,12,2014,officetel
부산광역시 수영구 민락동,135,월세,23.1,400,40,8,2014,officetel
부산광역시 수영구 민락동,135,월세,23.1,500,45,11,2014,officetel
부산광역시 수영구 민락동,135,전세,19.8,5000,0,7,2014,officetel
