address1,address2,deposit_rent,dedicated_area(m^2),"Deposit(10,000won)",rent,year_of_construction,address3,type
부산광역시 금정구 남산동,9*,월세,95.7,2000,29,2012,범어천로,detatched_multiFamily
부산광역시 금정구 남산동,7**,전세,96.51,10000,0,1996,금샘로578번길,detatched_multiFamily
부산광역시 금정구 남산동,9**,월세,97.21,2000,15,,팔송로39번길,detatched_multiFamily
부산광역시 금정구 남산동,1**,월세,98.5,500,20,1987,범어천로21번길,detatched_multiFamily
부산광역시 금정구 남산동,9**,월세,98.58,3000,13,2018,,detatched_multiFamily
부산광역시 금정구 남산동,9**,월세,98.88,2000,40,1991,금강로709번길,detatched_multiFamily
부산광역시 금정구 남산동,1**,월세,99.09,8000,10,1999,청룡로43번길,detatched_multiFamily
부산광역시 금정구 남산동,9**,월세,100,1000,50,1992,청룡로61번길,detatched_multiFamily
부산광역시 금정구 남산동,7*,월세,102.34,500,31,2017,중앙대로2001번길,detatched_multiFamily
부산광역시 금정구 남산동,2**,월세,104.21,1000,32,2016,중앙대로,detatched_multiFamily
부산광역시 금정구 남산동,9**,전세,105.56,4000,0,2015,팔송로45번길,detatched_multiFamily
부산광역시 금정구 남산동,9**,월세,108.09,200,33,2015,금샘로,detatched_multiFamily
부산광역시 금정구 남산동,9**,전세,108.09,4000,0,2015,금샘로,detatched_multiFamily
부산광역시 금정구 남산동,1**,월세,114.96,6000,35,1994,중앙대로1985번길,detatched_multiFamily
부산광역시 금정구 남산동,1**,월세,117.58,6000,35,1994,학산로,detatched_multiFamily
부산광역시 금정구 남산동,1**,전세,120.32,14000,0,1995,중앙대로2007번길,detatched_multiFamily
부산광역시 금정구 남산동,1**,월세,122.98,500,29,2015,금강로,detatched_multiFamily
부산광역시 금정구 남산동,1**,월세,122.98,300,29,2015,금강로,detatched_multiFamily
부산광역시 금정구 남산동,9*,월세,123.75,3500,30,1997,남산로,detatched_multiFamily
부산광역시 금정구 남산동,1***,월세,124.45,2000,70,1987,두실로,detatched_multiFamily
부산광역시 금정구 남산동,1***,월세,133.19,2000,60,1992,두실로,detatched_multiFamily
부산광역시 금정구 남산동,3**,월세,148.21,11000,30,2002,금강로,detatched_multiFamily
부산광역시 금정구 남산동,6**,월세,163.08,2000,40,1987,금샘로566번길,detatched_multiFamily
부산광역시 금정구 남산동,2**,월세,169.99,1000,40,2016,중앙대로,detatched_multiFamily
부산광역시 금정구 남산동,1**,월세,177.5,100,32,2010,중앙대로1985번길,detatched_multiFamily
부산광역시 금정구 노포동,7**,월세,10,50,10,,작장1길,detatched_multiFamily
부산광역시 금정구 노포동,2**,월세,13.22,40,12,,노포마을1길,detatched_multiFamily
부산광역시 금정구 노포동,8**,월세,20,1000,20,1993,중앙대로,detatched_multiFamily
부산광역시 금정구 노포동,7**,월세,39.66,300,20,,작장1길,detatched_multiFamily
부산광역시 금정구 노포동,7**,월세,40,200,30,,작장1길,detatched_multiFamily
부산광역시 금정구 노포동,4*,월세,42.97,100,20,1985,노포마을1길,detatched_multiFamily
부산광역시 금정구 노포동,3**,월세,66,2000,10,1980,중앙대로2327번안길,detatched_multiFamily
부산광역시 금정구 노포동,6**,월세,82.08,2000,40,,대룡3길,detatched_multiFamily
부산광역시 금정구 두구동,5**,월세,20.2,300,30,2011,임석1길,detatched_multiFamily
부산광역시 금정구 두구동,1**,월세,23,100,12,2016,체육공원로,detatched_multiFamily
부산광역시 금정구 두구동,1***,월세,33.06,500,18,,조리1길,detatched_multiFamily
부산광역시 금정구 두구동,5**,월세,38.02,500,50,,임석3길,detatched_multiFamily
부산광역시 금정구 두구동,5**,월세,40.62,300,20,1993,임석2길,detatched_multiFamily
부산광역시 금정구 두구동,5**,월세,66,1000,45,2009,임석1길,detatched_multiFamily
부산광역시 금정구 두구동,7**,월세,82.5,500,35,1979,대두로20번길,detatched_multiFamily
부산광역시 금정구 두구동,5**,월세,84.74,1000,20,2013,임석3길,detatched_multiFamily
부산광역시 금정구 두구동,1***,월세,91.5,5000,50,2000,체육공원로,detatched_multiFamily
부산광역시 금정구 두구동,9*,월세,101,600,30,1983,두구죽전1길,detatched_multiFamily
부산광역시 금정구 두구동,1***,월세,143.08,20000,40,2017,조리2길,detatched_multiFamily
부산광역시 금정구 두구동,1***,월세,143.08,20000,40,2017,조리2길,detatched_multiFamily
부산광역시 금정구 부곡동,2**,전세,10.81,6000,0,2019,동부곡로5번길,detatched_multiFamily
부산광역시 금정구 부곡동,7**,월세,11,300,20,1995,서동로60번길,detatched_multiFamily
부산광역시 금정구 부곡동,7**,월세,11,1000,17,1993,서동로66번길,detatched_multiFamily
부산광역시 금정구 부곡동,5**,월세,12,100,5,1969,가마실로,detatched_multiFamily
부산광역시 금정구 부곡동,*,월세,13.2,50,12,,중앙대로1778번길,detatched_multiFamily
부산광역시 금정구 부곡동,3**,월세,13.22,100,25,1971,부곡로18번안길,detatched_multiFamily
부산광역시 금정구 부곡동,2**,전세,13.85,4000,0,2017,부곡로168번길,detatched_multiFamily
부산광역시 금정구 부곡동,2**,월세,14.4,500,10,1981,동부곡로5번길,detatched_multiFamily
부산광역시 금정구 부곡동,2**,월세,14.52,300,30,,동부곡로5번길,detatched_multiFamily
부산광역시 금정구 부곡동,*,월세,15,500,30,2018,중앙대로1778번길,detatched_multiFamily
부산광역시 금정구 부곡동,2*,월세,15,300,30,2012,,detatched_multiFamily
부산광역시 금정구 부곡동,1*,월세,15,200,15,2011,기찰로102번길,detatched_multiFamily
부산광역시 금정구 부곡동,1*,월세,15,200,20,2011,기찰로102번길,detatched_multiFamily
부산광역시 금정구 부곡동,1**,월세,15.17,300,30,2018,중앙대로1742번길,detatched_multiFamily
부산광역시 금정구 부곡동,1**,월세,15.17,1500,30,2018,중앙대로1742번길,detatched_multiFamily
부산광역시 금정구 부곡동,5*,월세,15.17,500,29,2017,기찰로102번길,detatched_multiFamily
부산광역시 금정구 부곡동,2**,월세,15.67,300,33,2017,동부곡로9번길,detatched_multiFamily
부산광역시 금정구 부곡동,7**,월세,16,300,13,1977,서동로66번길,detatched_multiFamily
부산광역시 금정구 부곡동,2*,월세,16,500,30,2015,기찰로,detatched_multiFamily
부산광역시 금정구 부곡동,6*,월세,16,2000,20,2012,부곡온천천로,detatched_multiFamily
부산광역시 금정구 부곡동,2*,월세,16,300,30,2015,기찰로,detatched_multiFamily
부산광역시 금정구 부곡동,2*,월세,16,1000,28,2015,기찰로,detatched_multiFamily
부산광역시 금정구 부곡동,5*,전세,16,4500,0,2011,기찰로108번길,detatched_multiFamily
부산광역시 금정구 부곡동,6*,전세,16.05,6000,0,2019,수림로20번길,detatched_multiFamily
부산광역시 금정구 부곡동,2**,월세,16.5,300,28,2015,동부곡로5번길,detatched_multiFamily
부산광역시 금정구 부곡동,5**,월세,16.5,500,20,1994,동부곡로12번길,detatched_multiFamily
부산광역시 금정구 부곡동,2**,월세,16.59,300,35,,부곡로156번길,detatched_multiFamily
부산광역시 금정구 부곡동,6*,월세,17,500,32,2012,부곡온천천로,detatched_multiFamily
부산광역시 금정구 부곡동,2**,전세,17.85,5000,0,1975,부곡온천천로,detatched_multiFamily
부산광역시 금정구 부곡동,2**,월세,17.92,300,27,2011,서부곡로16번길,detatched_multiFamily
부산광역시 금정구 부곡동,6*,월세,18,500,30,2012,부곡온천천로,detatched_multiFamily
부산광역시 금정구 부곡동,2**,월세,18,1000,40,2019,동부곡로5번길,detatched_multiFamily
부산광역시 금정구 부곡동,*,월세,18,500,30,2018,,detatched_multiFamily
부산광역시 금정구 부곡동,1*,월세,18,1000,30,2010,무학송로138번길,detatched_multiFamily
부산광역시 금정구 부곡동,6*,월세,18,500,32,2012,부곡온천천로,detatched_multiFamily
부산광역시 금정구 부곡동,5*,전세,18,6000,0,2017,기찰로102번길,detatched_multiFamily
부산광역시 금정구 부곡동,1*,전세,18,5000,0,2016,무학송로138번길,detatched_multiFamily
부산광역시 금정구 부곡동,2**,전세,18,5500,0,2018,동부곡로5번길,detatched_multiFamily
부산광역시 금정구 부곡동,2**,전세,18,3500,0,2011,기찰로,detatched_multiFamily
부산광역시 금정구 부곡동,*,월세,18.15,1000,31,2017,오륜대로,detatched_multiFamily
부산광역시 금정구 부곡동,*,월세,18.15,300,30,2017,오륜대로,detatched_multiFamily
부산광역시 금정구 부곡동,*,월세,18.15,500,34,2017,오륜대로,detatched_multiFamily
부산광역시 금정구 부곡동,*,월세,18.15,500,30,2017,오륜대로,detatched_multiFamily
부산광역시 금정구 부곡동,*,월세,18.15,500,30,2017,오륜대로,detatched_multiFamily
부산광역시 금정구 부곡동,5*,월세,18.52,300,28,2017,기찰로,detatched_multiFamily
부산광역시 금정구 부곡동,5*,월세,18.52,300,28,2017,기찰로,detatched_multiFamily
부산광역시 금정구 부곡동,5*,월세,18.52,300,28,2017,기찰로,detatched_multiFamily
부산광역시 금정구 부곡동,1*,월세,18.6,2000,29,2010,기찰로102번길,detatched_multiFamily
부산광역시 금정구 부곡동,5*,월세,19,2000,14,2011,기찰로108번길,detatched_multiFamily
부산광역시 금정구 부곡동,3**,월세,19,0,15,1973,서부곡로11번길,detatched_multiFamily
부산광역시 금정구 부곡동,2*,월세,19,300,26,2013,기찰로108번길,detatched_multiFamily
부산광역시 금정구 부곡동,5*,월세,19.77,500,29,2017,기찰로102번길,detatched_multiFamily
부산광역시 금정구 부곡동,5*,월세,19.77,500,29,2017,기찰로102번길,detatched_multiFamily
부산광역시 금정구 부곡동,2**,월세,19.8,1000,30,2018,동부곡로9번길,detatched_multiFamily
부산광역시 금정구 부곡동,2*,월세,19.83,200,35,2018,기찰로108번길,detatched_multiFamily
부산광역시 금정구 부곡동,2**,월세,20,500,38,2018,부곡로142번길,detatched_multiFamily
부산광역시 금정구 부곡동,1*,월세,20,300,25,2010,기찰로102번길,detatched_multiFamily
부산광역시 금정구 부곡동,5*,월세,20,500,29,,기찰로102번길,detatched_multiFamily
부산광역시 금정구 부곡동,2**,월세,20,1000,28,2013,무학송로,detatched_multiFamily
부산광역시 금정구 부곡동,2**,월세,20,2000,10,2018,중앙대로1706번길,detatched_multiFamily
부산광역시 금정구 부곡동,2*,월세,20,500,33,2018,기찰로108번길,detatched_multiFamily
부산광역시 금정구 부곡동,2**,월세,20,2000,32,2018,부곡로142번길,detatched_multiFamily
부산광역시 금정구 부곡동,2**,월세,20,500,29,2018,부곡로142번길,detatched_multiFamily
부산광역시 금정구 부곡동,*,월세,20,3000,20,2017,오륜대로,detatched_multiFamily
부산광역시 금정구 부곡동,2**,월세,20,2000,10,2018,중앙대로1706번길,detatched_multiFamily
부산광역시 금정구 부곡동,2**,월세,20,6000,5,1983,동부곡로9번길,detatched_multiFamily
부산광역시 금정구 부곡동,2**,전세,20,4500,0,2017,부곡로168번길,detatched_multiFamily
부산광역시 금정구 부곡동,2*,전세,20,7000,0,,기찰로102번길,detatched_multiFamily
부산광역시 금정구 부곡동,*,전세,20,6000,0,2017,오륜대로,detatched_multiFamily
부산광역시 금정구 부곡동,6*,월세,20.26,250,32,2012,부곡온천천로,detatched_multiFamily
부산광역시 금정구 부곡동,6*,월세,20.26,300,32,2012,부곡온천천로,detatched_multiFamily
부산광역시 금정구 부곡동,6*,월세,20.27,300,33,2012,부곡온천천로,detatched_multiFamily
부산광역시 금정구 부곡동,2*,월세,20.46,500,27,2018,기찰로108번길,detatched_multiFamily
부산광역시 금정구 부곡동,2*,월세,20.46,500,29,2018,기찰로108번길,detatched_multiFamily
부산광역시 금정구 부곡동,6*,월세,20.54,1000,28,2012,부곡온천천로,detatched_multiFamily
부산광역시 금정구 부곡동,2**,월세,20.88,2000,10,2017,부곡로,detatched_multiFamily
부산광역시 금정구 부곡동,2**,월세,20.88,2000,26,2017,부곡로,detatched_multiFamily
부산광역시 금정구 부곡동,2*,월세,21,2000,30,2016,중앙대로1766번길,detatched_multiFamily
부산광역시 금정구 부곡동,2**,전세,21,5000,0,1983,동부곡로9번길,detatched_multiFamily
부산광역시 금정구 부곡동,1*,전세,21,5000,0,2012,오륜대로,detatched_multiFamily
부산광역시 금정구 부곡동,1*,전세,21,5000,0,2012,오륜대로,detatched_multiFamily
부산광역시 금정구 부곡동,1*,전세,21,5000,0,2012,오륜대로,detatched_multiFamily
부산광역시 금정구 부곡동,1*,전세,21,5000,0,2012,오륜대로,detatched_multiFamily
부산광역시 금정구 부곡동,3**,월세,22.16,1000,30,2017,동부곡로6번길,detatched_multiFamily
부산광역시 금정구 부곡동,2**,월세,22.35,500,38,2016,동부곡로5번길,detatched_multiFamily
부산광역시 금정구 부곡동,2**,월세,22.35,500,35,2016,동부곡로5번길,detatched_multiFamily
부산광역시 금정구 부곡동,3**,월세,22.48,1000,50,,동부곡로6번길,detatched_multiFamily
부산광역시 금정구 부곡동,2**,전세,22.55,6000,0,2017,부곡로142번길,detatched_multiFamily
부산광역시 금정구 부곡동,1*,전세,23,5000,0,2012,오륜대로,detatched_multiFamily
부산광역시 금정구 부곡동,2**,월세,23.1,1000,30,2017,부곡로,detatched_multiFamily
부산광역시 금정구 부곡동,2**,월세,23.1,2000,26,2017,부곡로,detatched_multiFamily
부산광역시 금정구 부곡동,2**,월세,23.1,500,33,2017,부곡로,detatched_multiFamily
부산광역시 금정구 부곡동,2**,전세,23.1,4000,0,2004,동부곡로9번길,detatched_multiFamily
부산광역시 금정구 부곡동,*,월세,24,2000,50,2018,중앙대로1778번길,detatched_multiFamily
부산광역시 금정구 부곡동,*,월세,24,2000,45,2018,중앙대로1778번길,detatched_multiFamily
부산광역시 금정구 부곡동,*,월세,24.18,500,30,2017,오륜대로,detatched_multiFamily
부산광역시 금정구 부곡동,*,월세,24.18,500,30,2017,오륜대로,detatched_multiFamily
부산광역시 금정구 부곡동,2**,월세,24.24,1500,27,2016,동부곡로5번길,detatched_multiFamily
부산광역시 금정구 부곡동,2**,월세,25,6500,9,2019,동부곡로5번길,detatched_multiFamily
부산광역시 금정구 부곡동,2*,월세,25,300,30,2015,기찰로,detatched_multiFamily
부산광역시 금정구 부곡동,2*,월세,25,2000,45,1993,기찰로,detatched_multiFamily
부산광역시 금정구 부곡동,1*,전세,25,4500,0,2010,무학송로138번길,detatched_multiFamily
부산광역시 금정구 부곡동,2**,월세,25.74,1000,43,,무학송로,detatched_multiFamily
부산광역시 금정구 부곡동,6*,전세,26.15,6500,0,2019,수림로20번길,detatched_multiFamily
부산광역시 금정구 부곡동,2*,월세,26.36,3000,25,2013,기찰로108번길,detatched_multiFamily
